SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,BPS,CHC,DELAY,RSSI,SNR,TOA,RTOA,ATT,ETX
7,878,500.0,8.0,20,0.0,100.0,10.0,80.0,1.0,642.0,1.0,93.0,-10.0,5.75,14.0,16.0,1,4
7,878,500.0,8.0,20,0.0,100.0,10.0,80.0,1.0,642.0,1.0,93.0,-10.0,5.5,14.0,16.0,1,4
6,878,500.0,8.0,20,1.0,100.0,10.0,80.0,1.0,1500.0,1.0,137.0,-6.0,3.75,6.0,38.0,1,10
6,878,500.0,8.0,20,1.0,100.0,10.0,80.0,1.0,1500.0,1.0,137.0,-6.0,4.0,6.0,37.0,1,9
6,878,500.0,8.0,20,1.0,100.0,10.0,80.0,1.0,1500.0,1.0,137.0,-6.0,4.0,6.0,37.0,1,9
6,878,500.0,8.0,20,1.0,100.0,10.0,80.0,1.0,1500.0,1.0,137.0,-6.0,3.75,6.0,37.0,1,9
6,878,500.0,8.0,20,1.0,100.0,10.0,80.0,1.0,1500.0,1.0,137.0,-6.0,3.75,6.0,38.0,1,10
12,878,250.0,8.0,20,0.0,100.0,10.0,80.0,1.0,14.0,1.0,1733.0,-18.0,12.5,627.0,758.0,1,200
12,878,250.0,8.0,20,0.0,100.0,10.0,80.0,1.0,14.0,1.0,1733.0,-18.0,12.75,627.0,758.0,1,200
12,878,250.0,8.0,20,0.0,100.0,10.0,80.0,1.0,14.0,1.0,1733.0,-18.0,12.5,627.0,758.0,1,200
12,878,250.0,8.0,20,0.0,100.0,10.0,80.0,1.0,14.0,1.0,1733.0,-19.0,12.5,627.0,757.0,1,199
12,878,250.0,8.0,20,0.0,100.0,10.0,80.0,1.0,14.0,1.0,1733.0,-18.0,12.5,627.0,758.0,1,200
12,878,125.0,8.0,20,0.0,100.0,10.0,80.0,1.0,7.0,1.0,3408.0,-18.0,10.25,1254.0,1515.0,1,399
12,878,125.0,8.0,20,0.0,100.0,10.0,80.0,1.0,7.0,1.0,3407.0,-19.0,10.5,1254.0,1515.0,1,399
12,878,125.0,8.0,20,0.0,100.0,10.0,80.0,1.0,7.0,1.0,3407.0,-18.0,10.0,1254.0,1516.0,1,400
12,878,125.0,8.0,20,0.0,100.0,10.0,80.0,1.0,7.0,1.0,3407.0,-14.0,9.5,1254.0,1516.0,1,400
12,878,125.0,8.0,20,0.0,100.0,10.0,80.0,1.0,7.0,1.0,3407.0,-14.0,9.5,1254.0,1516.0,1,400
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,33.0,1.0,839.0,-18.0,6.5,297.0,355.0,1,93
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,33.0,1.0,839.0,-18.0,6.5,297.0,354.0,1,93
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,33.0,1.0,839.0,-18.0,6.0,297.0,355.0,1,93
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,33.0,1.0,839.0,-18.0,6.5,297.0,354.0,1,93
12,878,500.0,7.0,20,0.0,100.0,10.0,80.0,1.0,33.0,1.0,838.0,-18.0,6.0,297.0,354.0,1,93
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,35.0,1.0,782.0,-18.0,6.25,281.0,329.0,1,86
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,35.0,1.0,782.0,-18.0,6.25,281.0,329.0,1,86
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,35.0,1.0,781.0,-18.0,6.0,281.0,330.0,1,87
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,35.0,1.0,781.0,-18.0,6.5,281.0,330.0,1,87
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,35.0,1.0,781.0,-18.0,6.25,281.0,330.0,1,87
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,37.0,1.0,725.0,-17.0,6.25,265.0,305.0,1,80
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,37.0,1.0,724.0,-17.0,6.25,265.0,305.0,1,80
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,37.0,1.0,725.0,-17.0,6.25,265.0,305.0,1,80
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,37.0,1.0,724.0,-16.0,6.5,265.0,305.0,1,80
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,37.0,1.0,724.0,-17.0,6.25,265.0,305.0,1,80
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.0,1.0,897.0,-19.0,6.5,314.0,379.0,1,100
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-19.0,6.25,314.0,379.0,1,100
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-19.0,6.0,314.0,378.0,1,99
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-19.0,6.25,314.0,379.0,1,100
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-19.0,6.0,314.0,378.0,1,99
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.0,1.0,897.0,-19.0,6.5,314.0,378.0,1,36
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-20.0,6.0,314.0,379.0,1,36
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-19.0,6.25,314.0,379.0,1,36
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-19.0,5.5,314.0,379.0,1,36
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-19.0,6.0,314.0,379.0,1,36
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-20.0,5.0,314.0,379.0,1,36
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-21.0,5.25,314.0,379.0,1,36
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-21.0,5.25,314.0,379.0,1,36
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-21.0,5.0,314.0,379.0,1,36
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-21.0,5.0,314.0,379.0,1,36
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.0,1.0,897.0,-21.0,5.25,314.0,379.0,1,36
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-21.0,5.0,314.0,379.0,1,36
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.0,1.0,897.0,-21.0,4.75,314.0,379.0,1,36
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.0,1.0,896.0,-21.0,5.0,314.0,378.0,1,36
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.0,1.0,897.0,-21.0,5.25,314.0,379.0,1,36
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.0,1.0,831.0,-20.0,6.0,281.0,346.0,1,91
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.0,1.0,831.0,-20.0,6.0,281.0,346.0,1,91
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.0,1.0,831.0,-19.0,6.0,281.0,346.0,1,91
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.0,1.0,831.0,-20.0,6.25,281.0,346.0,1,91
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.0,1.0,831.0,-19.0,6.0,281.0,346.0,1,91
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.0,1.0,1060.0,-20.0,5.5,396.0,461.0,1,121
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.0,1.0,1060.0,-20.0,5.75,396.0,461.0,1,121
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.0,1.0,1060.0,-20.0,6.0,396.0,461.0,1,121
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.0,1.0,1060.0,-20.0,5.5,396.0,461.0,1,121
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.0,1.0,1060.0,-19.0,6.75,396.0,460.0,1,121
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.0,1.0,1224.0,-20.0,5.75,478.0,542.0,1,143
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.0,1.0,1224.0,-20.0,6.5,478.0,542.0,1,143
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.0,1.0,1223.0,-20.0,6.0,478.0,543.0,1,143
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.0,1.0,1224.0,-20.0,5.75,478.0,543.0,1,143
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.0,1.0,1224.0,-20.0,6.0,478.0,542.0,1,143
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.0,1.0,1388.0,-20.0,6.0,560.0,625.0,1,165
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.0,1.0,1388.0,-20.0,5.5,560.0,625.0,1,165
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.0,1.0,1387.0,-20.0,6.0,560.0,625.0,1,165
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.0,1.0,1388.0,-19.0,6.25,560.0,625.0,1,165
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.0,1.0,1388.0,-20.0,6.25,560.0,624.0,1,164
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.0,1.0,1552.0,-19.0,5.75,642.0,707.0,1,186
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.0,1.0,1551.0,-20.0,6.0,642.0,707.0,1,186
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.0,1.0,1551.0,-20.0,6.0,642.0,707.0,1,186
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.0,1.0,1552.0,-19.0,6.25,642.0,706.0,1,186
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.0,1.0,1551.0,-20.0,6.25,642.0,707.0,1,186
